"","Group.1","points","position","matches_played","shot.statsbomb_xg.for.pg","shot.statsbomb_xg.against.pg","shot.statsbomb_xg_np.for.pg","shot.statsbomb_xg_np.against.pg","shots.pg","shots.np.pg","shots.on.target.pg","shots.against.pg","shots.np.against.pg","shots.on.target.against.pg","shot.distance.pg","shot.distance.against.pg","pass.pg","pass.success.pg","pass.length.pg"
"98","Fleetwood Town",34,15,26,1.35380566582308,1.38284435758462,1.23326720428462,1.29244051143077,11.8076923076923,11.6538461538462,4.15384615384615,14.5384615384615,14.4230769230769,3.96153846153846,17.3902353924036,18.2878598389775,402.807692307692,0.656067984340686,25.4169021909386
"109","Gillingham",35,14,25,1.392874752472,1.285316227648,1.079474752472,1.159956227648,13.04,12.64,4.04,12.76,12.6,3.52,16.8596836222749,18.0194240092693,357.48,0.596397001230838,26.5708060992167
"111","Grimsby Town",40,10,26,1.56577230765769,0.966283635819231,1.35482999996538,0.936149020434615,13.8076923076923,13.5384615384615,4.5,9.73076923076923,9.69230769230769,3.15384615384615,17.7175808167389,17.6220186154966,475.307692307692,0.711118303932675,22.74347015581
"117","Harrogate Town",18,24,26,0.891997625692308,1.83145609161923,0.831728394923077,1.71091763008077,10,9.92307692307692,3,17.2307692307692,17.0769230769231,5,19.6544707576264,17.4224128192247,409.923076923077,0.643647963970726,24.2767579703931
"142","Milton Keynes Dons",47,3,27,1.33554192485926,1.07132119357778,1.19044933226667,0.984265638022222,11.7407407407407,11.5555555555556,4.25925925925926,10.4444444444444,10.3333333333333,3.37037037037037,17.1282436908716,18.6273192344471,404.888888888889,0.654866447127698,23.9272158197311
"148","Newport County AFC",20,23,26,1.06007636320769,1.59430464572692,0.999807132438462,1.44363156880385,10.7692307692308,10.6923076923077,3.53846153846154,14.4615384615385,14.2692307692308,4.61538461538461,18.5394654045785,16.7484216286151,405.884615384615,0.692314981521842,24.7888214826684
"153","Notts County",42,8,25,1.05901788536,1.0380280969,0.99633788536,0.9753480969,10.64,10.56,4.04,9.92,9.84,3.32,18.0748184948829,18.1500169653475,492.68,0.74596086709426,21.8147727813697
"159","Oldham Athletic",35,13,26,1.43304463163462,1.21256426942308,1.34264078548077,1.09202580788462,14.1923076923077,14.0769230769231,4.34615384615385,11.6923076923077,11.5384615384615,3.53846153846154,17.4133993459246,17.7653836784276,381.615384615385,0.623664583753276,25.666617483209
"185","Salford City",49,2,26,1.67391388147692,1.27092503965385,1.49310618916923,1.15038657811538,14.3846153846154,14.1538461538462,4.84615384615385,11.9615384615385,11.8076923076923,4.07692307692308,17.7939267498739,17.4492127551665,383.961538461538,0.630872483221476,25.3619969849644
"195","Shrewsbury Town",22,21,26,0.87460093695,1.24495670853846,0.87460093695,1.124418247,11.8846153846154,11.8846153846154,3.03846153846154,12.1923076923077,12.0384615384615,4.23076923076923,18.7908011387394,18.5674239419159,387.230769230769,0.639749702026222,25.7209298535658
"212","Swindon Town",46,4,26,1.38639442835769,1.19488589370385,1.32612519758846,1.16475127831923,12.6153846153846,12.5384615384615,4.61538461538461,11.7307692307692,11.6923076923077,3.5,17.9616714660589,17.5159608355083,451.846153846154,0.696629213483146,24.6252954043956
"217","Tranmere Rovers",32,17,26,1.1944444014,1.40993055091538,1.13417517063077,1.28939208937692,12.9615384615385,12.8846153846154,3.73076923076923,13.7692307692308,13.6153846153846,4.23076923076923,18.4721792287126,17.4403804023365,422.346153846154,0.659229578362626,24.8034237378199
"220","Walsall",46,5,25,1.138767859312,0.97934732592,1.107427859312,0.91666732592,10.96,10.92,4,11.2,11.12,3.16,16.9940572069694,18.2115805933983,324.88,0.597143560699335,26.8375792174957
